dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
35,2021-05-10,294770,116288,27.2,10.7
77,2021-05-10,278697,121085,19.6,8.5
15,2021-05-10,49361,24156,34.6,16.9
14,2021-05-10,223075,93587,32.3,13.5
89,2021-05-10,96896,48560,29.2,14.6
67,2021-05-10,305013,125427,26.9,11.1
69,2021-05-10,469340,223596,25.0,11.9
82,2021-05-10,73747,34243,28.1,13.0
88,2021-05-10,119408,56312,33.2,15.7
33,2021-05-10,464271,197062,28.4,12.1
52,2021-05-10,57471,22963,34.0,13.6
50,2021-05-10,162029,79660,33.0,16.2
86,2021-05-10,145096,56934,33.2,13.0
17,2021-05-10,214143,102087,33.1,15.8
21,2021-05-10,147731,72793,27.7,13.7
83,2021-05-10,316780,161308,29.5,15.0
01,2021-05-10,151098,69941,23.0,10.6
51,2021-05-10,155872,64340,27.6,11.4
01,2021-05-11,154679,73002,23.5,11.1
89,2021-05-11,99385,50021,29.9,15.1
40,2021-05-11,134944,66348,32.8,16.1
27,2021-05-11,157162,69322,26.2,11.5
70,2021-05-11,69104,32675,29.6,14.0
31,2021-05-11,348005,153680,24.8,11.0
72,2021-05-11,156321,58801,27.9,10.5
54,2021-05-11,215530,93125,29.5,12.7
53,2021-05-11,85073,44231,27.9,14.5
58,2021-05-11,70650,36232,35.4,18.2
78,2021-05-11,342626,153976,23.7,10.6
95,2021-05-11,291811,135272,23.4,10.8
62,2021-05-11,435149,211821,30.0,14.6
67,2021-05-11,310663,130342,27.4,11.5
24,2021-05-11,136808,67036,33.5,16.4
08,2021-05-11,86564,38266,32.6,14.4
35,2021-05-11,299545,122084,27.7,11.3
71,2021-05-11,177149,87722,32.3,16.0
32,2021-05-11,67503,29443,35.5,15.5
13,2021-05-11,572003,307525,28.1,15.1
77,2021-05-11,288278,123998,20.2,8.7
976,2021-05-11,20764,12416,7.4,4.4
21,2021-05-11,152654,74797,28.6,14.0
52,2021-05-11,58339,24353,34.5,14.4
03,2021-05-11,122372,57858,36.9,17.5
23,2021-05-11,44626,21334,38.4,18.3
15,2021-05-11,50547,25338,35.4,17.7
88,2021-05-11,122065,58219,34.0,16.2
93,2021-05-11,347743,158134,20.8,9.5
60,2021-05-11,204263,104471,24.8,12.7
50,2021-05-11,164571,82498,33.5,16.8
41,2021-05-11,103312,47608,31.5,14.5
83,2021-05-11,321910,166989,30.0,15.6
42,2021-05-11,230420,113019,30.1,14.8
2B,2021-05-11,64564,36407,35.4,20.0
61,2021-05-11,96299,50592,34.8,18.3
73,2021-05-11,122969,58842,28.4,13.6
09,2021-05-11,51507,27577,33.8,18.1
80,2021-05-11,162072,72425,28.4,12.7
11,2021-05-11,113412,50684,30.4,13.6
43,2021-05-11,67101,38960,29.6,17.2
59,2021-05-11,716102,324573,27.7,12.5
94,2021-05-11,335874,158421,23.9,11.3
16,2021-05-11,112759,48923,32.4,14.1
48,2021-05-11,22701,13382,29.8,17.5
92,2021-05-11,394255,174023,24.4,10.8
26,2021-05-11,154232,73098,29.6,14.0
66,2021-05-11,162847,68405,34.0,14.3
81,2021-05-11,127680,65638,32.9,16.9
37,2021-05-11,180779,70601,29.9,11.7
65,2021-05-11,89559,42341,39.5,18.7
36,2021-05-11,77689,33320,35.8,15.3
87,2021-05-11,128384,52162,34.6,14.1
44,2021-05-11,376655,150700,26.2,10.5
14,2021-05-11,227421,97189,32.9,14.1
10,2021-05-11,98250,46805,31.7,15.1
38,2021-05-11,348434,154068,27.5,12.2
29,2021-05-11,298722,117649,33.0,13.0
04,2021-05-11,47972,26079,29.0,15.8
12,2021-05-11,99410,52148,35.7,18.7
973,2021-05-11,31802,14276,10.9,4.9
34,2021-05-11,351889,155357,29.9,13.2
45,2021-05-11,170230,73208,24.9,10.7
05,2021-05-11,44007,23137,31.0,16.3
06,2021-05-11,417684,193348,38.7,17.9
68,2021-05-11,202853,102366,26.6,13.4
76,2021-05-11,368855,174673,29.7,14.0
39,2021-05-11,77427,38754,30.0,15.0
64,2021-05-11,238568,120005,34.9,17.6
972,2021-05-11,42306,20899,11.8,5.8
2A,2021-05-11,63294,34262,39.0,21.1
79,2021-05-11,112437,56924,30.2,15.3
977,2021-05-11,4570,1033,45.9,10.4
02,2021-05-11,138257,64648,26.3,12.3
19,2021-05-11,82023,38848,34.1,16.2
63,2021-05-11,191646,92342,29.0,14.0
84,2021-05-11,154889,71057,27.6,12.7
46,2021-05-11,65613,31147,37.9,18.0
25,2021-05-11,141548,64996,26.2,12.0
18,2021-05-11,95622,47037,32.3,15.9
85,2021-05-11,219778,95555,32.2,14.0
28,2021-05-11,120101,53332,28.0,12.4
75,2021-05-11,701361,302809,32.6,14.1
974,2021-05-11,105920,47199,12.3,5.5
56,2021-05-11,256865,105454,34.0,14.0
91,2021-05-11,290190,131467,22.0,10.0
30,2021-05-11,218553,108072,29.2,14.4
47,2021-05-11,105334,48472,31.9,14.7
90,2021-05-11,41895,21742,29.9,15.5
51,2021-05-11,159515,66374,28.3,11.8
86,2021-05-11,148700,59617,34.0,13.6
74,2021-05-11,195039,94578,23.5,11.4
971,2021-05-11,42003,10207,11.1,2.7
69,2021-05-11,479170,230630,25.5,12.3
82,2021-05-11,74904,35591,28.5,13.6
07,2021-05-11,102714,49862,31.4,15.3
17,2021-05-11,217642,106075,33.6,16.4
22,2021-05-11,212283,108585,35.6,18.2
55,2021-05-11,56544,25581,31.1,14.1
33,2021-05-11,472907,204933,29.0,12.5
978,2021-05-11,4749,2356,13.4,6.7
49,2021-05-11,253118,106093,31.0,13.0
57,2021-05-11,309547,168537,29.9,16.3
46,2021-05-12,66606,32705,38.5,18.9
75,2021-05-12,719326,310940,33.5,14.5
21,2021-05-12,157459,76541,29.5,14.4
52,2021-05-12,59545,25735,35.2,15.2
03,2021-05-12,125343,59380,37.8,17.9
55,2021-05-12,57575,27344,31.7,15.1
09,2021-05-12,53042,28979,34.8,19.0
47,2021-05-12,107960,49918,32.7,15.1
51,2021-05-12,163697,68606,29.0,12.2
36,2021-05-12,79516,34804,36.6,16.0
33,2021-05-12,482083,211639,29.5,13.0
05,2021-05-12,44654,23870,31.5,16.8
69,2021-05-12,491631,237423,26.2,12.7
2B,2021-05-12,65425,37300,35.9,20.5
42,2021-05-12,235762,116589,30.8,15.2
83,2021-05-12,328202,171837,30.6,16.0
18,2021-05-12,97430,48531,32.9,16.4
973,2021-05-12,32315,14923,11.1,5.1
85,2021-05-12,224798,99491,32.9,14.6
29,2021-05-12,303747,122016,33.5,13.5
93,2021-05-12,356935,161788,21.4,9.7
60,2021-05-12,208981,107021,25.3,13.0
73,2021-05-12,126525,60937,29.3,14.1
50,2021-05-12,167751,84934,34.2,17.3
2A,2021-05-12,64218,34752,39.5,21.4
25,2021-05-12,145236,66784,26.9,12.4
24,2021-05-12,138732,69282,34.0,17.0
08,2021-05-12,88374,39505,33.3,14.9
974,2021-05-12,110643,49603,12.9,5.8
35,2021-05-12,304836,127575,28.2,11.8
57,2021-05-12,317394,171780,30.6,16.6
74,2021-05-12,200344,97543,24.2,11.8
95,2021-05-12,301276,138494,24.1,11.1
86,2021-05-12,150952,61266,34.5,14.0
78,2021-05-12,351359,157891,24.3,10.9
58,2021-05-12,72311,37789,36.2,18.9
67,2021-05-12,317263,135177,28.0,11.9
01,2021-05-12,158331,76004,24.1,11.6
976,2021-05-12,21098,12726,7.5,4.6
971,2021-05-12,42910,10532,11.4,2.8
07,2021-05-12,104879,51139,32.1,15.6
978,2021-05-12,4905,2434,13.9,6.9
44,2021-05-12,384851,156408,26.8,10.9
32,2021-05-12,69816,30581,36.7,16.1
17,2021-05-12,221174,109873,34.2,17.0
54,2021-05-12,219676,96512,30.1,13.2
04,2021-05-12,49361,26820,29.9,16.2
66,2021-05-12,165279,70974,34.5,14.8
26,2021-05-12,159060,74792,30.6,14.4
87,2021-05-12,131008,54226,35.3,14.6
84,2021-05-12,157737,73979,28.1,13.2
79,2021-05-12,114438,59604,30.7,16.0
16,2021-05-12,114493,50716,32.9,14.6
972,2021-05-12,42866,21809,11.9,6.1
43,2021-05-12,68583,39768,30.2,17.5
56,2021-05-12,261207,110226,34.6,14.6
80,2021-05-12,166775,74000,29.3,13.0
68,2021-05-12,208642,105658,27.3,13.8
48,2021-05-12,22950,13695,30.1,18.0
06,2021-05-12,426799,198249,39.5,18.4
45,2021-05-12,176308,75981,25.8,11.1
27,2021-05-12,160625,71048,26.7,11.8
70,2021-05-12,70280,33538,30.1,14.4
34,2021-05-12,359645,159809,30.6,13.6
19,2021-05-12,83968,40163,34.9,16.7
77,2021-05-12,297259,126275,20.9,8.9
59,2021-05-12,732732,333204,28.3,12.9
94,2021-05-12,345454,162019,24.6,11.5
53,2021-05-12,87824,45324,28.8,14.8
977,2021-05-12,4576,1069,45.9,10.7
41,2021-05-12,105263,49286,32.1,15.0
88,2021-05-12,124596,60072,34.7,16.7
39,2021-05-12,79237,40248,30.7,15.6
12,2021-05-12,100358,53968,36.1,19.4
38,2021-05-12,357484,158772,28.3,12.6
64,2021-05-12,243056,123945,35.6,18.1
30,2021-05-12,223856,111288,29.9,14.9
61,2021-05-12,98169,52183,35.5,18.8
49,2021-05-12,257919,110686,31.6,13.6
15,2021-05-12,51694,26174,36.2,18.3
89,2021-05-12,101444,51236,30.5,15.4
14,2021-05-12,231472,100401,33.5,14.5
65,2021-05-12,90795,43977,40.0,19.4
81,2021-05-12,129320,68100,33.3,17.6
72,2021-05-12,160402,60618,28.6,10.8
62,2021-05-12,443772,216411,30.5,14.9
71,2021-05-12,181127,90317,33.1,16.5
31,2021-05-12,354177,159611,25.3,11.4
40,2021-05-12,137674,68291,33.4,16.6
92,2021-05-12,408543,178599,25.3,11.1
37,2021-05-12,184820,73141,30.5,12.1
11,2021-05-12,115260,52333,30.9,14.0
02,2021-05-12,140932,66260,26.8,12.6
63,2021-05-12,196916,95246,29.8,14.4
91,2021-05-12,296088,134905,22.4,10.2
82,2021-05-12,75920,36935,28.9,14.1
76,2021-05-12,375119,179754,30.2,14.5
13,2021-05-12,584849,316254,28.7,15.5
28,2021-05-12,122720,56563,28.6,13.2
90,2021-05-12,42427,22340,30.3,15.9
10,2021-05-12,100312,47687,32.4,15.4
23,2021-05-12,45346,21996,39.0,18.9
22,2021-05-12,218883,109601,36.7,18.4
28,2021-05-13,123010,57014,28.6,13.3
35,2021-05-13,307538,129002,28.4,11.9
72,2021-05-13,163434,60890,29.2,10.9
47,2021-05-13,110341,50575,33.4,15.3
95,2021-05-13,309233,139698,24.8,11.2
14,2021-05-13,236162,101532,34.2,14.7
58,2021-05-13,72360,37972,36.3,19.0
22,2021-05-13,219411,109636,36.8,18.4
67,2021-05-13,324576,136847,28.7,12.1
01,2021-05-13,162419,77505,24.7,11.8
53,2021-05-13,88174,45351,28.9,14.9
29,2021-05-13,307188,123514,33.9,13.6
973,2021-05-13,32649,15022,11.2,5.2
78,2021-05-13,357990,158491,24.7,10.9
08,2021-05-13,89680,40121,33.8,15.1
32,2021-05-13,70097,31998,36.9,16.8
62,2021-05-13,453771,217902,31.2,15.0
43,2021-05-13,69519,40146,30.6,17.7
80,2021-05-13,170611,74367,29.9,13.1
31,2021-05-13,358820,161675,25.6,11.5
77,2021-05-13,306565,127156,21.5,8.9
55,2021-05-13,57674,27419,31.8,15.1
13,2021-05-13,594360,319892,29.2,15.7
11,2021-05-13,116666,52747,31.3,14.2
24,2021-05-13,140197,70496,34.3,17.3
48,2021-05-13,23422,13853,30.7,18.2
27,2021-05-13,162517,71302,27.1,11.9
70,2021-05-13,71824,33685,30.8,14.4
51,2021-05-13,165475,69111,29.3,12.3
69,2021-05-13,502475,239985,26.8,12.8
71,2021-05-13,182703,90472,33.4,16.5
54,2021-05-13,222323,97004,30.4,13.3
90,2021-05-13,43541,22605,31.1,16.1
40,2021-05-13,139658,68803,33.9,16.7
44,2021-05-13,390156,157598,27.1,11.0
33,2021-05-13,487292,213750,29.8,13.1
18,2021-05-13,98491,48901,33.2,16.5
45,2021-05-13,178758,76579,26.2,11.2
06,2021-05-13,436083,200394,40.4,18.6
39,2021-05-13,79483,40271,30.8,15.6
82,2021-05-13,77374,37367,29.5,14.2
68,2021-05-13,213407,106497,28.0,14.0
75,2021-05-13,732966,313429,34.1,14.6
46,2021-05-13,67206,32849,38.8,19.0
12,2021-05-13,101946,54779,36.6,19.7
972,2021-05-13,43140,22342,12.0,6.2
977,2021-05-13,4576,1069,45.9,10.7
02,2021-05-13,143923,67298,27.4,12.8
85,2021-05-13,229944,100104,33.7,14.7
63,2021-05-13,201048,95945,30.5,14.5
84,2021-05-13,159896,74826,28.5,13.3
25,2021-05-13,148759,67382,27.6,12.5
56,2021-05-13,263604,111240,34.9,14.7
79,2021-05-13,115078,59893,30.9,16.1
2A,2021-05-13,65138,34890,40.1,21.5
05,2021-05-13,45614,23986,32.2,16.9
04,2021-05-13,49739,26951,30.1,16.3
49,2021-05-13,262698,111376,32.2,13.7
978,2021-05-13,4988,2440,14.1,6.9
07,2021-05-13,106591,51412,32.6,15.7
86,2021-05-13,152639,61565,34.9,14.1
64,2021-05-13,246255,124830,36.0,18.3
971,2021-05-13,43122,10610,11.4,2.8
76,2021-05-13,383965,181038,30.9,14.6
34,2021-05-13,365772,160590,31.1,13.7
30,2021-05-13,227088,112315,30.3,15.0
57,2021-05-13,321905,172695,31.1,16.7
91,2021-05-13,300914,135986,22.8,10.3
974,2021-05-13,114200,50201,13.3,5.8
16,2021-05-13,115954,51071,33.3,14.7
17,2021-05-13,223719,110566,34.6,17.1
19,2021-05-13,84539,40405,35.2,16.8
38,2021-05-13,364119,160188,28.8,12.7
74,2021-05-13,202706,98493,24.5,11.9
59,2021-05-13,751175,336660,29.0,13.0
15,2021-05-13,52859,26614,37.0,18.6
89,2021-05-13,101858,51568,30.7,15.5
65,2021-05-13,92140,44148,40.6,19.5
94,2021-05-13,354134,163389,25.2,11.6
81,2021-05-13,130536,68664,33.7,17.7
37,2021-05-13,185958,73656,30.7,12.2
92,2021-05-13,417711,179502,25.9,11.1
03,2021-05-13,129726,59790,39.2,18.0
2B,2021-05-13,66453,37676,36.5,20.7
52,2021-05-13,59612,25919,35.2,15.3
23,2021-05-13,45883,22052,39.5,19.0
87,2021-05-13,132093,54518,35.6,14.7
93,2021-05-13,365235,163440,21.9,9.8
42,2021-05-13,241215,117739,31.5,15.4
26,2021-05-13,163423,75408,31.4,14.5
60,2021-05-13,214273,108150,26.0,13.1
41,2021-05-13,106749,50233,32.6,15.3
50,2021-05-13,171134,85545,34.9,17.4
66,2021-05-13,167539,72361,35.0,15.1
83,2021-05-13,334784,173182,31.2,16.1
88,2021-05-13,127854,60756,35.6,16.9
09,2021-05-13,54425,29404,35.7,19.3
976,2021-05-13,21224,12822,7.6,4.6
61,2021-05-13,99058,52674,35.8,19.0
10,2021-05-13,102492,48122,33.1,15.5
21,2021-05-13,161305,76909,30.3,14.4
36,2021-05-13,80064,35108,36.9,16.2
73,2021-05-13,128079,61213,29.6,14.2
44,2021-05-14,397743,161571,27.7,11.2
27,2021-05-14,166401,73086,27.7,12.2
34,2021-05-14,373263,164325,31.7,14.0
19,2021-05-14,86185,41393,35.9,17.2
2A,2021-05-14,65935,35569,40.6,21.9
61,2021-05-14,100910,53859,36.4,19.5
88,2021-05-14,130355,62295,36.3,17.3
38,2021-05-14,373684,163613,29.5,12.9
42,2021-05-14,246455,120666,32.2,15.8
45,2021-05-14,183725,78208,26.9,11.5
12,2021-05-14,103181,56312,37.1,20.2
04,2021-05-14,50179,27247,30.4,16.5
30,2021-05-14,231980,114775,31.0,15.3
83,2021-05-14,342206,177299,31.9,16.5
2B,2021-05-14,67172,38254,36.9,21.0
974,2021-05-14,119477,52719,13.9,6.1
49,2021-05-14,267870,114643,32.8,14.1
91,2021-05-14,307462,138381,23.3,10.5
36,2021-05-14,80765,36145,37.2,16.6
65,2021-05-14,93715,45242,41.3,19.9
57,2021-05-14,329743,175324,31.8,16.9
06,2021-05-14,446946,203757,41.4,18.9
978,2021-05-14,5118,2502,14.5,7.1
07,2021-05-14,108326,52408,33.1,16.0
86,2021-05-14,154736,62353,35.4,14.3
64,2021-05-14,251408,127979,36.8,18.7
971,2021-05-14,43984,10884,11.7,2.9
17,2021-05-14,226751,112958,35.0,17.5
74,2021-05-14,208660,100894,25.2,12.2
972,2021-05-14,43528,23092,12.1,6.4
50,2021-05-14,174705,87819,35.6,17.9
18,2021-05-14,99837,49843,33.7,16.8
33,2021-05-14,495422,219101,30.3,13.4
76,2021-05-14,394382,185696,31.7,14.9
10,2021-05-14,105221,48795,34.0,15.7
973,2021-05-14,33135,15577,11.4,5.4
29,2021-05-14,312838,127501,34.5,14.1
22,2021-05-14,225819,110714,37.9,18.6
52,2021-05-14,60797,27285,35.9,16.1
21,2021-05-14,166507,78379,31.2,14.7
90,2021-05-14,44406,23008,31.7,16.4
976,2021-05-14,21224,12822,7.6,4.6
69,2021-05-14,515070,245196,27.5,13.1
51,2021-05-14,170877,70853,30.3,12.6
13,2021-05-14,608019,326340,29.9,16.0
55,2021-05-14,58026,27974,31.9,15.4
15,2021-05-14,54363,27196,38.1,19.0
47,2021-05-14,112403,51434,34.0,15.6
05,2021-05-14,46440,24481,32.8,17.3
46,2021-05-14,68165,33946,39.4,19.6
82,2021-05-14,79065,38606,30.1,14.7
68,2021-05-14,219369,108631,28.7,14.2
977,2021-05-14,4604,1167,46.2,11.7
89,2021-05-14,103738,52663,31.2,15.9
79,2021-05-14,117178,60566,31.4,16.3
41,2021-05-14,108325,51538,33.0,15.7
60,2021-05-14,219876,109954,26.6,13.3
63,2021-05-14,205820,97455,31.2,14.8
93,2021-05-14,375660,166968,22.5,10.0
84,2021-05-14,162625,76863,29.0,13.7
25,2021-05-14,153243,68689,28.4,12.7
56,2021-05-14,267832,115589,35.4,15.3
28,2021-05-14,124909,58626,29.1,13.7
85,2021-05-14,234302,103270,34.3,15.1
03,2021-05-14,133381,61488,40.3,18.6
02,2021-05-14,147305,68497,28.0,13.0
75,2021-05-14,751362,318549,35.0,14.8
23,2021-05-14,46671,22510,40.1,19.4
39,2021-05-14,81875,40606,31.8,15.7
73,2021-05-14,129667,62705,30.0,14.5
59,2021-05-14,766956,343619,29.6,13.3
48,2021-05-14,23666,14075,31.0,18.5
71,2021-05-14,186469,92668,34.0,16.9
81,2021-05-14,132426,70387,34.1,18.1
43,2021-05-14,71723,41256,31.6,18.2
14,2021-05-14,242837,104158,35.1,15.1
58,2021-05-14,74671,38879,37.4,19.5
35,2021-05-14,312998,133329,28.9,12.3
80,2021-05-14,175800,75761,30.9,13.3
94,2021-05-14,364010,166700,25.9,11.9
87,2021-05-14,134338,56290,36.2,15.2
70,2021-05-14,73886,34439,31.7,14.8
37,2021-05-14,190004,76332,31.4,12.6
11,2021-05-14,118382,53929,31.8,14.5
24,2021-05-14,142575,71830,34.9,17.6
95,2021-05-14,316249,141608,25.3,11.3
92,2021-05-14,429743,181809,26.6,11.3
72,2021-05-14,167097,62284,29.8,11.1
40,2021-05-14,141983,70460,34.5,17.1
31,2021-05-14,365732,165650,26.1,11.8
66,2021-05-14,170312,74479,35.6,15.5
54,2021-05-14,229209,99004,31.4,13.6
53,2021-05-14,90195,46029,29.5,15.1
77,2021-05-14,317004,128823,22.3,9.0
16,2021-05-14,117943,52623,33.9,15.1
08,2021-05-14,92215,41157,34.7,15.5
67,2021-05-14,333456,142200,29.4,12.6
32,2021-05-14,72319,32325,38.1,17.0
62,2021-05-14,465652,221297,32.1,15.2
26,2021-05-14,168065,76957,32.3,14.8
01,2021-05-14,166689,79849,25.4,12.2
78,2021-05-14,368208,160705,25.4,11.1
09,2021-05-14,55411,30057,36.4,19.7
27,2021-05-15,173003,74036,28.8,12.3
92,2021-05-15,438136,183032,27.1,11.3
56,2021-05-15,270319,117484,35.8,15.5
62,2021-05-15,485437,224590,33.4,15.5
25,2021-05-15,156525,69399,29.0,12.9
41,2021-05-15,108531,51832,33.1,15.8
66,2021-05-15,172641,76053,36.0,15.9
50,2021-05-15,178708,89689,36.4,18.3
39,2021-05-15,83724,40861,32.5,15.8
79,2021-05-15,118577,61064,31.8,16.4
28,2021-05-15,126345,60299,29.4,14.0
977,2021-05-15,4604,1167,46.2,11.7
84,2021-05-15,164626,77849,29.3,13.9
87,2021-05-15,135288,56699,36.5,15.3
63,2021-05-15,209544,98441,31.7,14.9
93,2021-05-15,386787,169978,23.2,10.2
60,2021-05-15,226049,111672,27.4,13.5
54,2021-05-15,234693,100324,32.1,13.7
71,2021-05-15,186711,92998,34.1,17.0
972,2021-05-15,43762,23670,12.2,6.6
68,2021-05-15,222929,109541,29.2,14.4
85,2021-05-15,236629,104041,34.6,15.2
73,2021-05-15,131114,63648,30.3,14.7
03,2021-05-15,135323,61978,40.8,18.7
22,2021-05-15,229807,111134,38.5,18.6
77,2021-05-15,325996,130069,22.9,9.1
70,2021-05-15,76543,34970,32.8,15.0
90,2021-05-15,44420,23133,31.7,16.5
47,2021-05-15,114338,52297,34.6,15.8
16,2021-05-15,118539,53518,34.0,15.4
31,2021-05-15,370876,167403,26.5,11.9
976,2021-05-15,21710,13104,7.8,4.7
51,2021-05-15,175106,72206,31.1,12.8
21,2021-05-15,169935,79025,31.9,14.8
13,2021-05-15,618219,330875,30.4,16.3
15,2021-05-15,55773,27614,39.1,19.3
37,2021-05-15,192327,77075,31.8,12.7
55,2021-05-15,58317,28460,32.1,15.7
69,2021-05-15,524211,247788,27.9,13.2
29,2021-05-15,316886,129796,35.0,14.3
973,2021-05-15,33392,15925,11.5,5.5
94,2021-05-15,372954,168863,26.5,12.0
11,2021-05-15,119539,54826,32.1,14.7
02,2021-05-15,151679,69579,28.8,13.2
82,2021-05-15,81000,39303,30.8,15.0
75,2021-05-15,763683,321197,35.5,15.0
48,2021-05-15,23750,14121,31.1,18.5
23,2021-05-15,47666,22745,41.0,19.6
46,2021-05-15,68419,34600,39.5,20.0
05,2021-05-15,47483,24835,33.5,17.5
80,2021-05-15,181718,76814,31.9,13.5
52,2021-05-15,61288,28214,36.2,16.7
18,2021-05-15,101646,51006,34.3,17.2
33,2021-05-15,500606,221965,30.6,13.6
10,2021-05-15,107647,50844,34.7,16.4
43,2021-05-15,72994,41571,32.2,18.3
76,2021-05-15,403502,188152,32.4,15.1
40,2021-05-15,143323,71422,34.8,17.3
06,2021-05-15,456254,205979,42.3,19.1
26,2021-05-15,172534,77582,33.1,14.9
974,2021-05-15,122635,54255,14.3,6.3
53,2021-05-15,91253,46093,29.9,15.1
78,2021-05-15,373144,163066,25.8,11.3
17,2021-05-15,228879,113615,35.4,17.6
58,2021-05-15,76397,39335,38.3,19.7
61,2021-05-15,103014,54976,37.2,19.9
07,2021-05-15,109953,52908,33.6,16.2
2B,2021-05-15,67873,38607,37.2,21.2
72,2021-05-15,170218,62650,30.4,11.2
59,2021-05-15,790406,348901,30.5,13.5
81,2021-05-15,133937,71005,34.5,18.3
36,2021-05-15,81400,36736,37.5,16.9
19,2021-05-15,87628,41985,36.5,17.5
91,2021-05-15,315257,140307,23.9,10.6
64,2021-05-15,254934,129844,37.3,19.0
57,2021-05-15,335710,177368,32.4,17.1
978,2021-05-15,5205,2506,14.7,7.1
67,2021-05-15,341655,145855,30.2,12.9
32,2021-05-15,72453,33037,38.1,17.4
74,2021-05-15,213177,102745,25.7,12.4
14,2021-05-15,247987,104936,35.9,15.2
30,2021-05-15,235388,115981,31.4,15.5
95,2021-05-15,320764,142673,25.7,11.4
86,2021-05-15,156203,62852,35.7,14.4
971,2021-05-15,44471,10899,11.8,2.9
49,2021-05-15,272027,116449,33.3,14.3
35,2021-05-15,315928,134047,29.2,12.4
42,2021-05-15,251336,122793,32.9,16.1
83,2021-05-15,349960,179501,32.6,16.7
01,2021-05-15,169847,81284,25.9,12.4
12,2021-05-15,104249,57427,37.5,20.6
44,2021-05-15,402751,163804,28.0,11.4
89,2021-05-15,105985,53057,31.9,16.0
34,2021-05-15,378128,166013,32.1,14.1
24,2021-05-15,144622,72646,35.4,17.8
38,2021-05-15,380549,165062,30.1,13.0
08,2021-05-15,94036,41869,35.4,15.8
88,2021-05-15,131980,63039,36.7,17.5
65,2021-05-15,95116,45751,41.9,20.2
2A,2021-05-15,66715,36218,41.1,22.3
45,2021-05-15,187792,78824,27.5,11.5
09,2021-05-15,56647,30846,37.2,20.2
04,2021-05-15,50278,27409,30.4,16.6
33,2021-05-16,502448,222769,30.8,13.6
59,2021-05-16,811590,351315,31.3,13.6
09,2021-05-16,56943,30894,37.4,20.3
18,2021-05-16,102184,51587,34.5,17.4
36,2021-05-16,81737,37113,37.6,17.1
86,2021-05-16,156981,63016,35.9,14.4
32,2021-05-16,72455,33037,38.1,17.4
80,2021-05-16,184396,77121,32.4,13.5
83,2021-05-16,356587,180748,33.2,16.8
67,2021-05-16,347833,146824,30.7,13.0
43,2021-05-16,73266,41618,32.3,18.3
16,2021-05-16,118671,53524,34.1,15.4
973,2021-05-16,33599,16135,11.6,5.6
89,2021-05-16,105995,53092,31.9,16.0
70,2021-05-16,77542,35042,33.3,15.0
94,2021-05-16,378024,169775,26.9,12.1
90,2021-05-16,44422,23140,31.7,16.5
13,2021-05-16,621344,331664,30.5,16.3
07,2021-05-16,111397,53121,34.1,16.3
69,2021-05-16,532620,249665,28.4,13.3
61,2021-05-16,103998,55276,37.6,20.0
2A,2021-05-16,67454,36718,41.5,22.6
31,2021-05-16,374177,168036,26.7,12.0
22,2021-05-16,230226,111171,38.6,18.6
44,2021-05-16,405546,164545,28.2,11.4
21,2021-05-16,169984,79029,31.9,14.8
37,2021-05-16,192349,77145,31.8,12.7
64,2021-05-16,255432,130069,37.4,19.0
15,2021-05-16,55774,27624,39.1,19.3
29,2021-05-16,318474,130090,35.1,14.3
45,2021-05-16,188081,78857,27.5,11.5
23,2021-05-16,47666,22745,41.0,19.6
19,2021-05-16,87978,42067,36.6,17.5
87,2021-05-16,135429,56772,36.5,15.3
92,2021-05-16,442278,183484,27.4,11.4
93,2021-05-16,392346,170706,23.5,10.2
35,2021-05-16,316927,134108,29.3,12.4
81,2021-05-16,135305,71422,34.9,18.4
72,2021-05-16,172720,62803,30.8,11.2
62,2021-05-16,501834,226005,34.5,15.6
79,2021-05-16,118578,61086,31.8,16.4
17,2021-05-16,230613,113931,35.6,17.6
972,2021-05-16,43917,24112,12.2,6.7
73,2021-05-16,131245,63710,30.3,14.7
65,2021-05-16,96560,45821,42.6,20.2
68,2021-05-16,223598,109659,29.3,14.4
88,2021-05-16,133313,63142,37.1,17.6
66,2021-05-16,174927,77300,36.5,16.1
08,2021-05-16,94856,41971,35.7,15.8
24,2021-05-16,145793,72992,35.7,17.9
39,2021-05-16,83724,40861,32.5,15.8
12,2021-05-16,104251,57446,37.5,20.6
34,2021-05-16,383080,166473,32.6,14.2
10,2021-05-16,109728,52292,35.4,16.9
84,2021-05-16,165966,78035,29.6,13.9
42,2021-05-16,254209,123829,33.2,16.2
971,2021-05-16,44653,10935,11.8,2.9
05,2021-05-16,47718,24887,33.7,17.6
46,2021-05-16,68496,34897,39.6,20.2
58,2021-05-16,76515,39368,38.3,19.7
95,2021-05-16,325590,143518,26.1,11.5
06,2021-05-16,457761,206266,42.4,19.1
91,2021-05-16,319841,140679,24.2,10.7
74,2021-05-16,216188,103081,26.1,12.4
82,2021-05-16,81558,39417,31.1,15.0
63,2021-05-16,213065,98888,32.3,15.0
38,2021-05-16,386023,165712,30.5,13.1
11,2021-05-16,120347,54990,32.3,14.8
14,2021-05-16,250306,105056,36.2,15.2
40,2021-05-16,143757,71446,34.9,17.3
71,2021-05-16,186713,92998,34.1,17.0
85,2021-05-16,238842,104203,35.0,15.3
41,2021-05-16,108535,51832,33.1,15.8
