epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
200067940,CC COUSERANS PYRENEES,23880.0,17430.0,73.0,200067940.0,Couserans-Pyrénées,18650.0,"3,5",09,"18,4","30,1",63.9
200067957,CC HAUT CHEMIN PAYS DE PANGE,14840.0,13390.0,90.2,200067957.0,Haut Chemin-Pays de Pange,24730.0,"2,7",57,"5,0","8,7",86.1
200067973,CC THELLOISE,44890.0,38840.0,86.5,200067973.0,Thelloise,23260.0,"2,6",60,"5,4","12,1",80.4
200068005,CC DE L OISE PICARDE,15620.0,13920.0,89.1,200068005.0,L'Oise Picarde,20120.0,"2,7",60,"11,3","22,2",83.4
200068070,CC LOUE LISON,19090.0,16010.0,83.9,200068070.0,Loue-Lison,21640.0,"2,5",25,"5,0","13,5",78.3
200068088,CC LES BERTRANGES,15230.0,13430.0,88.2,200068088.0,Les Bertranges,20470.0,"2,8",58,"9,3","19,1",82.7
200068096,CC CHAMPSAUR VALGAUDEMAR,8970.0,7460.0,83.2,200068096.0,Champsaur-Valgaudemar,20040.0,"2,9",05,"7,9","19,4",76.5
200068112,CC DU PAYS DE SAVERNE,28850.0,25270.0,87.6,200068112.0,Le Pays de Saverne,22230.0,"2,9",67,"7,3","14,8",83.4
200068146,CC SARREBOURG MOSELLE SUD,34400.0,30370.0,88.3,200068146.0,Sarrebourg Moselle Sud,20520.0,"2,8",57,"9,4","19,3",83.9
200068229,CC DES BARONNIES EN DROME PROVENÇALE,16680.0,12720.0,76.3,200068229.0,Les Baronnies en Drôme Provençale,18720.0,"3,6",26,"15,4","27,8",69.7
200068278,CC BERRY LOIRE PUISAYE,13440.0,11600.0,86.3,200068278.0,Berry Loire Puisaye,20250.0,"3,0",45,"10,9","20,9",81.0
200068294,CC DES DEUX VALLEES VERTES,11920.0,10120.0,84.9,200068294.0,Les Deux Vallées Vertes,20320.0,"2,6",25,"8,0","17,8",79.1
200068369,CC DE MIRECOURT DOMPAIRE,13910.0,12180.0,87.6,200068369.0,Mirecourt Dompaire,20290.0,"2,8",88,"10,3","19,9",82.0
200068377,CC DE LA PORTE DES VOSGES MERIDIONALES,22810.0,19830.0,86.9,200068377.0,La Porte des Vosges Méridionales,19680.0,"2,9",88,"11,8","22,4",81.2
200068435,CC COUR DU PERCHE,8420.0,7280.0,86.5,200068435.0,Cœur du Perche,20160.0,"2,9",61,"8,8","18,1",80.6
200068443,CC ANDAINE PASSAIS,10170.0,9170.0,90.2,200068443.0,Andaine - Passais,19320.0,"2,9",61,"9,3","19,5",85.8
200068450,CC ARGENTAN INTERCOM,25550.0,23040.0,90.2,200068450.0,Argentan Intercom,19580.0,"2,8",61,"12,6","23,1",85.4
200068468,CC DES PAYS DE L AIGLE,19230.0,16820.0,87.5,200068468.0,Les Pays de L'Aigle,19240.0,"3,0",61,"13,5","24,7",82.4
200068484,CC DES CAUSSES A L AUBRAC,11140.0,9700.0,87.1,200068484.0,Les Causses à l'Aubrac,19580.0,"2,8",12,"8,3","19,5",82.2
200068534,CC TERROIR DE CAUX,28230.0,26080.0,92.4,200068534.0,Terroir de Caux,20740.0,"2,6",76,"6,6","15,8",87.8
200068559,CC DE L OUEST VOSGIEN,17590.0,15440.0,87.8,200068559.0,L'Ouest Vosgien,19170.0,"2,9",88,"12,7","23,4",81.9
200068567,CC LES VALS DU DAUPHINE,48690.0,40660.0,83.5,200068567.0,Les Vals du Dauphiné,21400.0,"2,8",38,"8,0","16,7",77.5
200068625,CC ALPES PROVENCE VERDON SOURCES DE LUMIERE,8270.0,6460.0,78.1,200068625.0,Alpes-Provence-Verdon - Sources de Lumière,18990.0,"3,2",04,"12,9","25,2",71.8
200068658,CA DE CHAUMONT,33310.0,29200.0,87.7,200068658.0,Chaumont,20650.0,"2,9",52,"10,9","19,9",83.0
200068666,CA DE SAINT DIZIER DER ET BLAISE,41020.0,35280.0,86.0,200068666.0,Saint-Dizier Der et Blaise,18830.0,"2,9",52,"15,3","26,9",79.8
200068682,CC TERRE D EAU,13770.0,11820.0,85.8,200068682.0,Terre d'Eau,20990.0,"2,8",88,"8,9","17,9",78.5
200068765,CC DU SISTERONAIS BUECH,19670.0,14870.0,75.6,200068765.0,Le Sisteronais-Buëch,19230.0,"3,3",26,"14,2","26,2",68.9
200068773,CC DES VOSGES COTE SUD OUEST,8910.0,7470.0,83.8,200068773.0,Les Vosges côté Sud Ouest,19120.0,"2,8",88,"12,0","22,8",76.4
200068799,CC INTERCOM DE LA VIRE AU NOIREAU,35160.0,31240.0,88.9,200068799.0,Intercom de la Vire au Noireau,19330.0,"2,7",14,"11,1","21,7",83.6
200068807,CC DU BASSIN AUTERIVAIN HAUT GARONNAIS,25860.0,21700.0,83.9,200068807.0,Bassin Auterivain Haut-Garonnais,21820.0,"2,8",31,"7,7","16,5",77.9
200068815,CC COUR DE GARONNE,26880.0,22280.0,82.9,200068815.0,Cœur de Garonne,20950.0,"2,8",31,"9,3","19,3",76.9
200068831,CC PAYS SEGALI COMMUNAUTE,13970.0,11900.0,85.2,200068831.0,Pays Ségali Communauté,20450.0,"2,7",12,"7,3","18,0",80.3
200068856,CC DES HAUTS DU PERCHE,6210.0,5330.0,85.8,200068856.0,Les Hauts du Perche,19120.0,"2,9",61,"11,3","23,3",80.4
200068864,CC DE LA MOSSIG ET DU VIGNOBLE,19530.0,17320.0,88.7,200068864.0,La Mossig et du Vignoble,23630.0,"2,7",67,"5,0","10,2",84.5
200068872,CC EGUZON ARGENTON VALLEE DE LA CREUSE,15080.0,13150.0,87.2,200068872.0,Éguzon - Argenton - Vallée de la Creuse,19360.0,"2,8",36,"11,3","21,8",82.6
200068880,CC CHAMPAGNE BOISCHAUTS,7350.0,6470.0,88.0,200068880.0,Champagne Boischauts,20140.0,"2,6",36,"7,3","15,9",81.9
200068914,CC LA ROCHEFOUCAULD PORTE DU PERIGORD,16890.0,14950.0,88.5,200068914.0,La Rochefoucauld - Porte du Périgord,19740.0,"2,6",16,"8,6","19,7",83.0
200068922,CC DU CONFLUENT ET DES COTEAUX DE PRAYSSAS,14180.0,11670.0,82.3,200068922.0,Le Confluent et des Coteaux de Prayssas,18970.0,"3,2",47,"13,9","25,8",76.4
200068930,CC FUMEL VALLEE DU LOT,19220.0,15570.0,81.0,200068930.0,Fumel Vallée du Lot,18370.0,"2,9",47,"12,8","26,0",74.3
200068948,CC ALBRET COMMUNAUTE,20450.0,17520.0,85.7,200068948.0,Albret Communauté,19310.0,"3,0",47,"11,1","22,4",81.0
200068955,CC ANJOU LOIR ET SARTHE,20890.0,18760.0,89.8,200068955.0,Anjou Loir et Sarthe,20350.0,"2,4",49,"6,3","15,0",84.6
200068963,CC MAINE COUR DE SARTHE,16250.0,15050.0,92.6,200068963.0,Maine Cœur de Sarthe,21940.0,"2,5",72,"5,0","11,2",87.8
200068997,CA ARLYSERE,47980.0,39000.0,81.3,200068997.0,Arlysère,21680.0,"2,9",73,"8,6","17,2",75.4
200069003,CC DU BARSEQUANAIS EN CHAMPAGNE,14050.0,12420.0,88.4,200069003.0,Le Barséquanais en Champagne,21020.0,"3,6",10,"8,9","17,6",83.8
200069060,CC DES VOSGES DU SUD,11610.0,9680.0,83.4,200069060.0,Les Vosges du Sud,22150.0,"2,7",90,"6,0","13,4",76.0
200069086,CC LEFF ARMOR COMMUNAUTE,24020.0,21520.0,89.6,200069086.0,Leff Armor Communauté,20310.0,"2,5",22,"6,9","16,4",84.6
200069094,CC ISLE ET CREMPSE EN PERIGORD,11470.0,9480.0,82.7,200069094.0,Isle et Crempse-en-Périgord,19100.0,"3,0",24,"12,7","24,0",76.4
200069102,CC RANDON MARGERIDE,3810.0,3300.0,86.6,200069102.0,Randon - Margeride,19610.0,"2,8",48,"8,7","20,3",80.8
200069128,CC MONT LOZERE,4170.0,3480.0,83.5,200069128.0,Mont Lozère,19010.0,"2,8",48,"10,6","23,7",77.2
200069136,CC DES CEVENNES AU MONT LOZERE,3750.0,2710.0,72.3,200069136.0,Les Cévennes au Mont Lozère,16590.0,"3,8",48,"22,7","39,3",66.4
200069144,CC DES HAUTES TERRES DE L AUBRAC,3770.0,3210.0,85.1,200069144.0,Les Hautes Terres de l'Aubrac,18410.0,"2,9",48,"10,0","22,8",79.8
200069151,CC GORGES CAUSSES CEVENNES,5330.0,4260.0,79.9,200069151.0,Gorges Causses Cévennes,18750.0,"3,0",48,"12,4","25,9",72.2
200069169,CC DOMES SANCY ARTENSE,9470.0,8320.0,87.9,200069169.0,Dômes Sancy Artense,20220.0,"2,9",63,"8,1","19,7",83.2
200069177,CC MOND ARVERNE COMMUNAUTE,32620.0,29300.0,89.8,200069177.0,Mond'Arverne Communauté,24090.0,"2,7",63,"5,0","9,4",86.1
200069185,CC DES TERRES D APCHER MARGERIDE AUBRAC,7760.0,6700.0,86.3,200069185.0,Les Terres d'Apcher-Margeride-Aubrac,19990.0,"2,7",48,"9,2","19,8",80.2
200069193,CC DE LA DOMBES,30110.0,26440.0,87.8,200069193.0,La Dombes,22920.0,"2,6",01,"5,0","11,6",82.6
200069227,CC PAYS FORT SANCERROIS VAL DE LOIRE,13890.0,12140.0,87.4,200069227.0,Pays Fort Sancerrois Val de Loire,20930.0,"3,2",18,"8,7","17,7",81.8
200069235,CC DU HAUT PAYS DU MONTREUILLOIS,11080.0,9950.0,89.8,200069235.0,Le Haut Pays du Montreuillois,18010.0,"2,9",62,"14,0","28,3",84.3
200069268,CC AUBRAC LOT CAUSSES TARN,5800.0,5010.0,86.4,200069268.0,Aubrac Lot Causses Tarn,20320.0,"2,7",48,"8,1","18,8",80.5
200069383,CC OUEST AVEYRON COMMUNAUTE,21420.0,17430.0,81.4,200069383.0,Ouest Aveyron Communauté,19610.0,"3,0",46,"11,7","23,2",74.7
200069417,CC PAYS D ORTHE ET ARRIGANS,19160.0,16420.0,85.7,200069417.0,Pays d'Orthe et Arrigans,20300.0,"2,7",40,"8,5","18,1",81.2
200069433,CC DE VEZOUZE EN PIEMONT,8460.0,7320.0,86.5,200069433.0,Vezouze en Piémont,18760.0,"2,8",54,"14,1","26,4",80.5
200069441,CC DU PAYS DE BITCHE,24910.0,21450.0,86.1,200069441.0,Le Pays de Bitche,21160.0,"2,8",57,"7,5","16,3",80.1
200069458,CC DES VALLEES D AUGE ET DU MERLERAULT,10920.0,9390.0,86.0,200069458.0,Les Vallées d'Auge et du Merlerault,18680.0,"2,9",61,"13,2","25,5",80.5
200069482,CC DES CAMPAGNES DE L ARTOIS,25350.0,23210.0,91.6,200069482.0,Les Campagnes de l'Artois,20870.0,"2,9",62,"7,4","16,9",87.0
200069516,CC SEULLES TERRE ET MER,13360.0,12190.0,91.2,200069516.0,Seulles Terre et Mer,22330.0,"2,5",14,"5,0","10,0",87.6
200069524,CC PRE BOCAGE INTERCOM,18420.0,16570.0,90.0,200069524.0,Pré-Bocage Intercom,20480.0,"2,5",14,"7,4","17,1",84.2
200069540,CC NORGE ET TILLE,12920.0,11830.0,91.6,200069540.0,Norge et Tille,26720.0,"2,6",21,"5,0","5,2",88.5
200069565,CC DES LACS ET MONTAGNES DU HAUT DOUBS,12570.0,9460.0,75.3,200069565.0,Les Lacs et Montagnes du Haut-Doubs,31330.0,"3,2",25,"5,0","5,8",66.6
200069581,CC CONVERGENCE GARONNE,25120.0,21510.0,85.6,200069581.0,Convergence Garonne,20670.0,"2,7",33,"8,2","17,7",79.7
200069599,CC RURALES DE L ENTRE DEUX MERS,12860.0,10780.0,83.8,200069599.0,Rurales de l'Entre-deux-Mers,19530.0,"3,0",33,"10,8","22,7",78.5
200069615,CC BRESSE HAUTE SEILLE,15040.0,12470.0,82.9,200069615.0,Bresse Haute Seille,21260.0,"2,7",39,"6,5","14,8",76.7
200069623,CC CHAMPAGNOLE NOZEROY JURA,17770.0,14510.0,81.7,200069623.0,Champagnole Nozeroy Jura,21150.0,"2,9",39,"6,4","15,4",76.1
200069631,CC TERRES DE CHALOSSE,14320.0,12450.0,86.9,200069631.0,Terres de Chalosse,20210.0,"2,6",40,"7,8","17,1",83.0
200069649,CC CHALOSSE TURSAN,20030.0,17890.0,89.3,200069649.0,Chalosse Tursan,20260.0,"2,6",40,"7,8","17,4",86.1
200069656,CC COUR HAUTE LANDE,12600.0,10670.0,84.7,200069656.0,Cœur Haute Lande,19470.0,"2,9",40,"10,6","22,2",80.2
200069664,CC MEUSE ROGNON,8100.0,7100.0,87.7,200069664.0,Meuse Rognon,19460.0,"2,6",52,"9,4","20,8",82.6
200069672,CC DU TERNOIS,27680.0,24620.0,88.9,200069672.0,Le Ternois,18300.0,"3,0",80,"14,5","27,1",83.9
200069698,CC MACONNAIS TOURNUGEOIS,12460.0,10810.0,86.8,200069698.0,Mâconnais - Tournugeois,21110.0,"2,9",71,"8,4","16,8",81.6
200069722,CC INTERREGIONALE AUMALE BLANGY SUR BRESLE,16190.0,14600.0,90.2,200069722.0,Interrégionale Aumale - Blangy-sur-Bresle,19270.0,"2,7",80,"11,4","22,7",85.2
200069730,CC DES QUATRE RIVIERES,21900.0,19490.0,89.0,200069730.0,Les Quatre Rivières,19780.0,"2,7",76,"10,5","21,5",83.1
200069748,CC VAL DE GATINE,16010.0,14020.0,87.6,200069748.0,Val de Gâtine,19820.0,"2,6",79,"7,5","17,4",81.4
200069755,CC MELLOIS EN POITOU,35860.0,31980.0,89.2,200069755.0,Mellois-en-Poitou,19590.0,"2,7",79,"9,5","20,3",83.9
200069763,CC DU HAUT POITOU,31040.0,27720.0,89.3,200069763.0,Le Haut-Poitou,20880.0,"2,6",86,"6,1","14,3",83.5
200069821,CA FECAMP CAUX LITTORAL AGGLOMERATION,29240.0,26720.0,91.4,200069821.0,Fécamp Caux Littoral Agglomération,19930.0,"2,8",76,"11,9","22,0",86.4
200069839,CC DE LA COTE D ALBATRE,20970.0,19030.0,90.7,200069839.0,La Côte d'Albâtre,20530.0,"2,9",76,"8,8","18,7",85.9
200069847,CC PLATEAU DE CAUX DOUDEVILLE YERVILLE,15580.0,14340.0,92.0,200069847.0,Plateau de Caux-Doudeville-Yerville,21020.0,"2,6",76,"6,4","16,0",87.2
200069912,CC DES FORETS DU PERCHE,5830.0,5050.0,86.6,200069912.0,Les Forêts du Perche,19970.0,"2,8",28,"9,3","19,5",81.3
200069953,CC DES PORTES EURELIENNES D ILE DE FRANCE,35880.0,31540.0,87.9,200069953.0,Les Portes Euréliennes d'Île-de-France,23640.0,"2,7",28,"5,0","10,9",83.0
200069961,CC DU GRAND CHATEAUDUN,29760.0,26190.0,88.0,200069961.0,Le Grand Châteaudun,19840.0,"2,9",28,"11,7","21,8",82.6
200069995,CC MEDOC COUR DE PRESQU ILE,24250.0,20540.0,84.7,200069995.0,Médoc Cœur de Presqu'île,19380.0,"2,9",33,"12,4","23,6",78.4
200070035,CC DU CIVRAISIEN EN POITOU,20530.0,18100.0,88.2,200070035.0,Le Civraisien en Poitou,18850.0,"2,9",86,"11,3","23,9",83.5
200070043,CC VIENNE ET GARTEMPE,30130.0,26900.0,89.3,200070043.0,Vienne et Gartempe,19150.0,"2,8",86,"10,6","22,1",84.1
200070068,CC COMMUNAUTE BRAY EAWY,18670.0,17050.0,91.3,200070068.0,Communauté Bray-Eawy,19900.0,"2,7",76,"9,9","20,1",86.4
200070100,CC DU VAL DE SULLY,18700.0,16210.0,86.7,200070100.0,Le Val de Sully,21210.0,"2,8",45,"8,4","17,2",81.9
200070118,CC VAL DE SAONE CENTRE,15760.0,13980.0,88.7,200070118.0,Val de Saône Centre,22930.0,"2,6",01,"5,0","10,6",83.5
200070126,CC SEINE ET AUBE,7610.0,6700.0,88.0,200070126.0,Seine et Aube,20530.0,"2,7",10,"7,7","17,5",82.1
200070142,CC LYONS ANDELLE,15670.0,13950.0,89.0,200070142.0,Lyons Andelle,20920.0,"2,5",27,"7,4","15,7",82.1
200070159,CC COUR DE BEAUCE,17980.0,15820.0,88.0,200070159.0,Cœur de Beauce,21130.0,"2,6",28,"6,1","15,0",82.6
200070167,CC TERRES DE PERCHE,10360.0,9030.0,87.2,200070167.0,Terres de Perche,19870.0,"2,7",28,"9,8","20,6",80.7
200070183,CC DES TERRES DU VAL DE LOIRE,37040.0,33270.0,89.8,200070183.0,Les Terres du Val de Loire,22220.0,"2,7",45,"5,6","12,3",85.0
200070233,"CC TERRES DE MONTAIGU, COMMUNAUTE DE COMMUNES MONTAIGU ROCHESERVIERE",36600.0,33280.0,90.9,200070233.0,"Terres-de-Montaigu, communauté de communes Montaigu-Rocheservière",21230.0,"2,3",85,"5,0","10,6",86.5
200070282,CC LAVALETTE TUDE DRONNE,13640.0,11810.0,86.6,200070282.0,Lavalette Tude Dronne,18670.0,"3,0",16,"12,7","25,8",81.7
200070290,CC COEUR DU PAYS HAUT,17210.0,14230.0,82.7,200070290.0,Coeur du Pays Haut,20140.0,"3,5",55,"13,7","23,6",74.7
200070316,"CC ENTRE ARROUX, LOIRE ET SOMME",17700.0,15970.0,90.2,200070316.0,"Entre Arroux, Loire et Somme",19730.0,"2,6",71,"9,5","19,7",85.5
200070324,CC DU TERRITOIRE DE LUNEVILLE A BACCARAT,31190.0,27220.0,87.3,200070324.0,Le Territoire de Lunéville à Baccarat,19620.0,"2,9",54,"14,0","24,5",81.9
200070332,CC DES SAVOIR FAIRE,11770.0,10170.0,86.4,200070332.0,Les Savoir-Faire,19560.0,"2,7",70,"9,8","20,6",80.5
200070340,CC HAUTE MAURIENNE VANOISE,6770.0,5960.0,88.0,200070340.0,Haute-Maurienne Vanoise,21710.0,"2,8",73,"6,9","14,6",80.1
200070365,CC CORBIERES SALANQUE MEDITERRANEE,18180.0,14440.0,79.4,200070365.0,Corbières Salanque Méditerranée,18480.0,"3,2",66,"16,5","30,3",73.3
200070373,CC LOIR LUCE BERCE,18120.0,15980.0,88.2,200070373.0,Loir-Lucé-Bercé,19380.0,"2,8",72,"10,5","21,1",82.8
200070407,CA PAYS D ISSOIRE,43570.0,37180.0,85.3,200070407.0,Pays d'Issoire,20520.0,"2,8",63,"8,9","18,9",80.6
200070431,CC SAINT MARCELLIN VERCORS ISERE COMMUNAUTE,35330.0,29370.0,83.1,200070431.0,Saint-Marcellin Vercors Isère Communauté,21290.0,"2,7",38,"7,6","16,9",77.4
200070449,CC INTER CAUX VEXIN,42200.0,39160.0,92.8,200070449.0,Inter-Caux-Vexin,23730.0,"2,6",76,"5,0","9,3",88.8
200070464,CC COUR DE MAURIENNE ARVAN,11530.0,9860.0,85.5,200070464.0,Cœur de Maurienne Arvan,21850.0,"2,8",73,"7,2","15,8",78.9
200070506,CC PAYS DE NEXON MONTS DE CHALUS,10100.0,8990.0,89.0,200070506.0,Pays de Nexon Monts de Chalus,20130.0,"2,7",87,"9,1","19,3",83.9
200070530,CC DU GRAND AUTUNOIS MORVAN,27080.0,23470.0,86.7,200070530.0,Le Grand Autunois Morvan,19540.0,"2,9",71,"11,4","21,8",81.6
200070548,CC LA CLAYETTE CHAUFFAILLES EN BRIONNAIS,11960.0,10310.0,86.2,200070548.0,La Clayette Chauffailles en Brionnais,19820.0,"2,6",71,"7,9","17,7",81.4
200070555,CC DE LA VEYLE,17390.0,15350.0,88.3,200070555.0,La Veyle,21890.0,"2,5",01,"5,5","13,0",82.7
200070563,CC TERRES TOULOISES,32790.0,28650.0,87.4,200070563.0,Terres Touloises,21050.0,"2,9",54,"10,4","19,8",82.4
200070571,CC COUR DE BERRY,5300.0,4710.0,88.9,200070571.0,Cœur de Berry,21710.0,"2,6",18,"6,0","12,6",84.7
200070589,CC DE SEILLE ET GRAND COURONNE,14510.0,12940.0,89.2,200070589.0,Seille et Grand Couronné,23380.0,"2,7",54,"5,0","9,7",84.5
200070647,CA BERGERACOISE,49510.0,41140.0,83.1,200070647.0,Bergeracoise,19480.0,"3,1",24,"14,1","25,1",77.1
200070662,CC BRETAGNE PORTE DE LOIRE COMMUNAUTE,23570.0,20770.0,88.1,200070662.0,Bretagne porte de Loire Communauté,20440.0,"2,4",35,"5,9","14,4",81.6
200070670,CC DU PAYS DE DOL ET DE LA BAIE DU MONT SAINT MICHEL,17970.0,15990.0,89.0,200070670.0,Le Pays de Dol et de la Baie du Mont-Saint-Michel,19500.0,"2,6",35,"8,7","19,1",82.9
200070688,CC COUESNON MARCHES DE BRETAGNE,16260.0,14570.0,89.6,200070688.0,Couesnon Marches de Bretagne,19540.0,"2,4",35,"7,6","17,8",82.3
200070712,CC THIERS DORE ET MONTAGNE,29570.0,25180.0,85.2,200070712.0,Thiers Dore et Montagne,18900.0,"2,9",63,"13,1","25,1",79.9
200070720,CC MEDOC ATLANTIQUE,24970.0,21400.0,85.7,200070720.0,Médoc Atlantique,20580.0,"3,2",33,"9,5","19,1",80.3
200070738,CC MAD ET MOSELLE,15010.0,13070.0,87.1,200070738.0,Mad et Moselle,22520.0,"2,7",57,"5,0","11,4",82.0
200070746,CA SARREGUEMINES CONFLUENCES,48960.0,40760.0,83.3,200070746.0,Sarreguemines Confluences,20950.0,"3,2",67,"11,8","20,9",76.4
200070761,CC AMBERT LIVRADOIS FOREZ,21460.0,17760.0,82.8,200070761.0,Ambert Livradois Forez,19310.0,"2,9",63,"11,1","23,5",76.6
200070779,CC BRIE DES RIVIERES ET CHATEAUX,30110.0,25840.0,85.8,200070779.0,Brie des Rivières et Châteaux,25240.0,"2,6",77,"5,0","7,9",80.3
200070787,CC DU PLATEAU DE LANNEMEZAN,13970.0,11800.0,84.5,200070787.0,Le Plateau de Lannemezan,20180.0,"2,8",65,"10,4","21,1",79.8
200070795,CC DU PAYS DE TRIE ET DU MAGNOAC,5300.0,4420.0,83.4,200070795.0,Le Pays de Trie et du Magnoac,18970.0,"3,0",65,"11,8","25,7",78.1
200070803,CC DES COTEAUX DU VAL D ARROS,8670.0,7500.0,86.5,200070803.0,Les Coteaux du Val-d'Arros,21120.0,"2,6",65,"5,8","15,2",81.9
200070811,CC PYRENEES VALLEES DES GAVES,12550.0,10840.0,86.4,200070811.0,Pyrénées Vallées des Gaves,20400.0,"2,8",65,"7,0","16,7",82.1
200070829,CC NESTE BAROUSSE,5640.0,4660.0,82.6,200070829.0,Neste Barousse,19880.0,"2,9",65,"10,5","21,1",77.0
200070845,CC ORNE LORRAINE CONFLUENCES,40670.0,34010.0,83.6,200070845.0,Orne Lorraine Confluences,20010.0,"2,9",54,"11,8","22,1",78.0
200070852,CC USSES ET RHONE,15090.0,11470.0,76.0,200070852.0,Usses et Rhône,27080.0,"3,9",74,"5,1","10,5",69.0
200070894,CC DE GEVREY CHAMBERTIN ET DE NUITS SAINT GEORGES,23320.0,20670.0,88.6,200070894.0,Gevrey-Chambertin et de Nuits-Saint-Georges,23600.0,"2,8",21,"5,0","9,5",83.6
200070902,CC AUXONNE PONTAILLER VAL DE SAONE,16990.0,14680.0,86.4,200070902.0,Auxonne Pontailler Val de Saône,20460.0,"2,5",21,"6,7","16,1",79.7
200070910,CC TILLE ET VENELLE,3800.0,3300.0,86.8,200070910.0,Tille et Venelle,21520.0,"2,5",21,"6,4","13,2",82.4
200070928,CC TERRE DE PICARDIE,13290.0,11940.0,89.8,200070928.0,Terre de Picardie,18950.0,"2,8",80,"12,8","24,8",83.8
200070936,CC PONTHIEU MARQUENTERRE,25280.0,23340.0,92.3,200070936.0,Ponthieu-Marquenterre,19400.0,"2,9",80,"10,8","21,7",88.6
200070944,CC DU VIMEU,17240.0,15740.0,91.3,200070944.0,Le Vimeu,19160.0,"2,6",80,"11,3","22,3",86.5
200070951,CC DU TERRITOIRE NORD PICARDIE,23200.0,21190.0,91.3,200070951.0,Le Territoire Nord Picardie,20230.0,"2,9",80,"10,8","20,8",86.4
200070969,CC AVRE LUCE NOYE,15950.0,14460.0,90.7,200070969.0,Avre Luce Noye,21510.0,"2,7",80,"7,1","15,6",85.8
200070977,CC DU GRAND ROYE,18610.0,16460.0,88.4,200070977.0,Le Grand Roye,19290.0,"2,8",80,"13,4","25,1",82.6
200070985,CC DE L EST DE LA SOMME,15070.0,13340.0,88.5,200070985.0,L'Est de la Somme,18640.0,"2,9",80,"14,8","27,1",82.1
200070993,CA DE LA BAIE DE SOMME,37280.0,33650.0,90.3,200070993.0,La Baie de Somme,18930.0,"3,1",80,"15,8","27,4",85.7
200071017,CC DES TERRES D AUXOIS,12040.0,10220.0,84.9,200071017.0,Les Terres d'Auxois,20370.0,"2,8",21,"9,2","18,9",79.8
200071025,CC HAUTE PROVENCE PAYS DE BANON,7810.0,5570.0,71.3,200071025.0,Haute-Provence-Pays de Banon,20040.0,"3,3",04,"11,5","22,6",63.1
200071033,CC JABRON LURE VANÇON DURANCE,4160.0,3080.0,74.0,200071033.0,Jabron-Lure-Vançon-Durance,20410.0,"3,0",26,"9,5","18,9",66.3
200071041,CC DU CHAOURÇOIS ET DU VAL D ARMANCE,7700.0,6720.0,87.3,200071041.0,Le Chaourçois et du Val d'Armance,19540.0,"2,8",10,"10,7","20,1",82.3
200071058,CC LES AVANT MONTS,22100.0,18250.0,82.6,200071058.0,Les Avant-Monts,19480.0,"3,0",34,"12,0","23,5",76.8
200071074,CC LES PORTES DE L ILE DE FRANCE,17190.0,14760.0,85.9,200071074.0,Les Portes de l'Ile de France,23290.0,"2,9",78,"7,4","14,6",79.9
200071082,CA MONTLUÇON COMMUNAUTE,47420.0,41400.0,87.3,200071082.0,Montluçon Communauté,19700.0,"3,1",03,"16,0","25,9",81.8
200071116,CA ECLA (ESPACE COMMUNAUTAIRE LONS AGGLOMERATION),28500.0,23760.0,83.4,200071116.0,ECLA  (Espace Communautaire Lons Agglomération),20990.0,"3,1",39,"11,8","21,6",77.3
200071157,CC DES HAUTES VOSGES,28260.0,24380.0,86.3,200071157.0,Les Hautes-Vosges,20080.0,"2,7",88,"7,9","17,2",80.0
200071165,CA LES SABLES D OLONNE AGGLOMERATION,48730.0,43700.0,89.7,200071165.0,Les Sables d'Olonne Agglomération,22160.0,"3,0",85,"6,0","13,5",85.2
200071173,CC DU PAYS ARNAY LIERNAIS,5580.0,4770.0,85.5,200071173.0,Le Pays Arnay Liernais,19530.0,"2,7",21,"9,0","20,0",80.1
200071181,CC SOMME SUD OUEST,28830.0,26400.0,91.6,200071181.0,Somme Sud-Ouest,20360.0,"2,9",80,"9,7","19,3",87.1
200071199,CC PLAINE LIMAGNE,15860.0,13690.0,86.3,200071199.0,Plaine Limagne,20810.0,"2,6",63,"7,0","16,2",81.5
200071207,CC DE POUILLY EN AUXOIS/BLIGNY SUR OUCHE,6680.0,5740.0,85.9,200071207.0,Pouilly-en-Auxois/Bligny-sur-Ouche,21030.0,"2,8",21,"7,9","17,5",79.8
200071215,CC CHAVANON COMBRAILLES ET VOLCANS,9940.0,8590.0,86.4,200071215.0,Chavanon Combrailles et Volcans,19130.0,"2,7",63,"8,8","22,5",81.0
200071223,CC NIEVRE ET SOMME,21250.0,19350.0,91.1,200071223.0,Nièvre et Somme,19990.0,"2,6",80,"9,9","20,5",85.7
200071298,CC DES TERRES DU LAURAGAIS,31420.0,27080.0,86.2,200071298.0,Les Terres du Lauragais,23090.0,"2,8",31,"5,3","12,4",81.1
200071314,CC DES HAUTS TOLOSANS,26620.0,22120.0,83.1,200071314.0,Les Hauts Tolosans,23150.0,"2,9",31,"6,7","13,9",77.2
200071371,CC BRESSE ET SAONE,19270.0,17190.0,89.2,200071371.0,Bresse et Saône,21620.0,"2,5",01,"5,2","12,9",83.7
200071389,CC SAINT POURÇAIN SIOULE LIMAGNE,25900.0,22190.0,85.7,200071389.0,Saint-Pourçain Sioule Limagne,19760.0,"2,8",03,"10,3","21,1",80.6
