LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Cras,38137,5.4357,45.2739,327,93,234,11,5,218,MACRON,56,
Urçay,03293,2.6128,46.6409,212,58,154,5,2,147,MACRON,35,
Chantrigné,53055,-0.5524,48.4119,481,141,340,15,10,315,LE PEN,89,
Fraisse-sur-Agout,34107,2.8099,43.5935,276,91,185,6,2,177,MÉLENCHON,43,
Saint-Georges-le-Gaultier,72282,-0.1018,48.2977,396,115,281,11,7,263,LE PEN,66,
Saint-Guiraud,34262,3.4505,43.6797,190,54,136,3,3,130,MÉLENCHON,36,
Liffol-le-Petit,52289,5.5439,48.2906,245,79,166,8,4,154,MÉLENCHON,52,
Montmaur,11252,1.8427,43.4009,238,71,167,5,3,159,MÉLENCHON,48,
Blaignac,33054,-0.0554,44.5495,225,69,156,4,3,149,MACRON,37,
Gernelle,08187,4.8307,49.7752,252,70,182,6,4,172,MÉLENCHON,48,
Saint-Léger-Magnazeix,87160,1.2279,46.2801,359,98,261,10,7,244,MACRON,57,
Usclades-et-Rieutord,07326,4.1652,44.7732,103,32,71,2,1,68,PÉCRESSE,17,
Rezza,2A259,8.9491,42.1308,82,24,58,1,1,56,LE PEN,13,
Saint-Gengoux-de-Scissé,71416,4.77,46.4628,479,143,336,4,4,328,MÉLENCHON,81,
Saint-Thomas-de-Conac,17410,-0.706,45.3889,464,123,341,4,7,330,MACRON,71,
Berche,25054,6.75,47.4649,403,130,273,6,6,261,MÉLENCHON,59,
Saint-Laurent-Rochefort,42252,3.9069,45.7783,219,74,145,6,4,135,MACRON,34,
Glonville,54229,6.6913,48.4566,269,91,178,6,5,167,MÉLENCHON,43,
Recurt,65376,0.4343,43.1987,161,50,111,5,3,103,MACRON,30,
Prunay-Cassereau,41184,0.916,47.6876,485,151,334,16,4,314,MÉLENCHON,79,
Harponville,80420,2.5001,50.035,148,47,101,3,2,96,MÉLENCHON,27,
Bailleulval,62074,2.6279,50.2216,176,56,120,2,2,116,MÉLENCHON,42,
Marquixanes,66103,2.4814,42.6362,395,128,267,6,4,257,MÉLENCHON,82,
Saint-Germain-de-Tournebut,50478,-1.4007,49.5263,300,98,202,8,4,190,MACRON,51,
Saint-Etienne-à-Arnes,08379,4.5249,49.3083,191,62,129,2,2,125,MÉLENCHON,37,
Saint-Geniès-de-Varensal,34257,3.0063,43.6849,136,39,97,4,3,90,MÉLENCHON,24,
Beaufai,61032,0.5116,48.7504,268,74,194,2,4,188,MÉLENCHON,50,
Sorbier,03274,3.6638,46.3647,220,65,155,3,4,148,MACRON,33,
Campo,2A056,9.0029,41.8889,131,41,90,4,1,85,MÉLENCHON,27,
Martigny-sur-l'Ante,14405,-0.2883,48.889,247,74,173,4,4,165,MACRON,42,
Puligny-Montrachet,21512,4.7566,46.9487,344,103,241,11,3,227,MÉLENCHON,51,
Harcanville,76340,0.7712,49.7069,397,108,289,7,7,275,MÉLENCHON,73,
Bailleul-lès-Pernes,62071,2.3809,50.5076,301,102,199,8,5,186,MÉLENCHON,57,
Courry,30097,4.1614,44.3024,279,84,195,3,3,189,MÉLENCHON,50,
Haudricourt,76344,1.7032,49.7373,381,107,274,13,6,255,MÉLENCHON,58,
Anzy-le-Duc,71011,4.0779,46.3295,373,102,271,7,7,257,MÉLENCHON,61,
Mesnil-Bruntel,80536,2.9632,49.9001,229,74,155,2,2,151,MÉLENCHON,43,
Hilsprich,57325,6.9048,49.0049,636,202,434,17,12,405,MÉLENCHON,117,
Lieusaint,50270,-1.4769,49.4815,343,106,237,3,7,227,MÉLENCHON,49,
Sainte-Marie-d'Alloix,38417,5.9703,45.3814,343,98,245,6,7,232,MACRON,48,
Durban-sur-Arize,09108,1.3532,43.0171,160,45,115,4,3,108,MÉLENCHON,26,
Moyencourt-lès-Poix,80577,2.0447,49.7917,145,38,107,5,1,101,MÉLENCHON,30,
Lesménils,54312,6.1094,48.9329,425,128,297,7,6,284,MACRON,66,
Estrée,62312,1.8018,50.4962,196,53,143,6,4,133,MÉLENCHON,42,
Ectot-lès-Baons,76228,0.8077,49.6414,349,93,256,9,3,244,PÉCRESSE,58,
Saint-Léon-sur-Vézère,24443,1.08,45.0232,340,103,237,7,5,225,MACRON,49,
Ronsenac,16283,0.2411,45.4548,409,112,297,4,5,288,MACRON,71,
Saint-Priest-de-Gimel,19236,1.9003,45.3016,379,111,268,4,5,259,MACRON,60,
L'Ecaille,08148,4.2102,49.4129,175,53,122,6,3,113,MÉLENCHON,34,
Flaucourt,80313,2.8656,49.9162,260,87,173,2,4,167,MÉLENCHON,51,
Lengronne,50266,-1.3798,48.9344,312,100,212,5,5,202,MACRON,46,
Grandchamp,78283,1.6155,48.7203,235,73,162,2,5,155,MACRON,45,
Ars,16018,-0.3973,45.6335,564,180,384,7,7,370,MACRON,84,
Lamontjoie,47133,0.5332,44.0708,408,122,286,9,8,269,MÉLENCHON,66,
Ferrette,68090,7.3152,47.4926,422,139,283,8,6,269,MÉLENCHON,75,
Vezels-Roussy,15257,2.5796,44.8085,123,34,89,4,2,83,MACRON,22,
Thémines,46318,1.8208,44.7363,215,70,145,7,3,135,MACRON,35,
Boissy-aux-Cailles,77041,2.4964,48.3092,246,81,165,4,2,159,MÉLENCHON,37,
René,72251,0.2172,48.2749,281,91,190,8,3,179,LE PEN,47,
La Baume,74030,6.615,46.2872,221,63,158,6,3,149,LE PEN,42,
Saint-Clément-de-Vers,69186,4.4133,46.2254,188,52,136,2,2,132,MACRON,34,
Vaudreching,57700,6.5196,49.281,425,113,312,10,8,294,MÉLENCHON,78,
Gommerville,76303,0.3604,49.5512,532,162,370,16,11,343,MÉLENCHON,83,
Préty,71359,4.9582,46.5395,448,150,298,15,8,275,MACRON,63,
Vincelles,71580,5.2259,46.6638,345,116,229,7,2,220,MACRON,50,
Amblans-et-Velotte,70014,6.4145,47.6779,316,104,212,4,3,205,MÉLENCHON,56,
Loriges,03148,3.3395,46.2651,295,86,209,8,4,197,MACRON,40,
La Landec,22097,-2.1839,48.4241,489,139,350,7,5,338,MACRON,93,
Saint-Brancher,89336,3.9909,47.4322,278,76,202,2,3,197,MÉLENCHON,54,
Lescherolles,77247,3.3546,48.7634,364,115,249,7,6,236,MÉLENCHON,54,
Dampierre-sur-le-Doubs,25191,6.733,47.4648,374,120,254,5,3,246,MÉLENCHON,57,
Saint-Aubin-sous-Erquery,60568,2.4902,49.4134,242,73,169,8,2,159,MÉLENCHON,47,
Guigneville,45162,2.1779,48.2127,362,103,259,8,6,245,MÉLENCHON,57,
Boulin,65104,0.1324,43.254,251,83,168,6,5,157,MACRON,31,
Sarcé,72327,0.2298,47.7269,239,72,167,5,3,159,LE PEN,45,
Royon,62725,1.9995,50.4811,105,27,78,2,2,74,MÉLENCHON,30,
Mulhausen,67307,7.5546,48.8886,352,96,256,12,7,237,MÉLENCHON,54,
Saint-Bonnet-de-Four,03219,2.911,46.3084,157,43,114,3,1,110,MACRON,28,
Argens-Minervois,11013,2.7703,43.2451,307,96,211,8,6,197,MÉLENCHON,48,
Berfay,72032,0.7573,48.003,290,76,214,8,6,200,LE PEN,59,
Sarpourenx,64505,-0.7176,43.4541,237,72,165,2,2,161,MACRON,32,
Varennes,80776,2.5203,50.0455,145,41,104,2,3,99,MÉLENCHON,34,
Haudrecy,08216,4.6141,49.7861,241,65,176,4,3,169,MÉLENCHON,53,
Beyren-lès-Sierck,57076,6.2968,49.4706,386,107,279,13,6,260,MÉLENCHON,64,
Ecorpain,72125,0.6404,47.9298,246,67,179,8,2,169,LE PEN,48,
Saint-Laurent-sur-Mer,14605,-0.8759,49.3574,306,84,222,3,3,216,MACRON,52,
Calignac,47045,0.4238,44.132,385,127,258,9,6,243,MÉLENCHON,65,
Muro,2B173,8.9177,42.5451,264,87,177,3,4,170,MÉLENCHON,49,
Rustroff,57604,6.3736,49.4429,425,114,311,9,4,298,MÉLENCHON,74,
Puiselet-le-Marais,91508,2.2617,48.3995,204,63,141,5,1,135,MACRON,36,
Dornas,07082,4.3561,44.8531,233,75,158,8,2,148,MÉLENCHON,35,
Lissac-sur-Couze,19117,1.4602,45.11,593,190,403,12,8,383,MACRON,102,
Biermes,08064,4.3851,49.4779,254,79,175,3,3,169,MÉLENCHON,57,
Verel-de-Montbel,73309,5.724,45.5501,235,63,172,5,3,164,MÉLENCHON,37,
Champdeuil,77081,2.7323,48.6227,409,134,275,13,7,255,MACRON,56,
Lupé,42124,4.7038,45.3729,253,80,173,2,2,169,MÉLENCHON,41,
Bonvillers,60085,2.3545,49.5865,162,48,114,3,2,109,MÉLENCHON,28,
Verbiesles,52514,5.189,48.077,254,81,173,8,4,161,MÉLENCHON,48,
Verneugheol,63450,2.5218,45.7496,205,54,151,7,2,142,PÉCRESSE,34,
Saint-Vincent-la-Châtre,79301,-0.038,46.214,497,151,346,9,9,328,MACRON,79,
Isdes,45171,2.2544,47.6582,398,122,276,8,8,260,MÉLENCHON,60,
Belleroche,42014,4.4077,46.1614,241,72,169,5,4,160,MÉLENCHON,41,
La Petite-Boissière,79207,-0.7334,46.8839,506,147,359,9,10,340,MACRON,89,
Cerville,54110,6.3137,48.6954,481,150,331,9,3,319,MÉLENCHON,76,
Montagny-Sainte-Félicité,60413,2.7461,49.1311,269,79,190,8,2,180,MÉLENCHON,57,
Garrevaques,81100,1.9798,43.498,308,82,226,8,4,214,MACRON,50,
Persac,86190,0.7348,46.328,604,173,431,21,8,402,MACRON,94,
Richeling,57581,6.9692,49.0335,268,73,195,3,4,188,MÉLENCHON,46,
Dannelbourg,57169,7.2391,48.7436,398,108,290,8,7,275,MÉLENCHON,69,
Melsheim,67287,7.5124,48.7604,424,122,302,14,7,281,MÉLENCHON,74,
Aiglepierre,39006,5.81,46.957,344,110,234,6,4,224,MÉLENCHON,55,
Teneur,62808,2.2168,50.4526,197,59,138,7,3,128,MÉLENCHON,38,
Saint-Cyr-en-Talmondais,85206,-1.334,46.4604,339,100,239,6,5,228,MACRON,60,
Saint-Glen,22296,-2.5213,48.3479,477,144,333,15,6,312,MACRON,73,
Saint-Gilles-les-Bois,22293,-3.0878,48.6584,326,110,216,7,6,203,MACRON,58,
Dammarie-sur-Loing,45121,2.8871,47.7851,351,103,248,11,7,230,MACRON,51,
Gevigney-et-Mercey,70267,5.9374,47.7967,384,120,264,11,5,248,MÉLENCHON,74,
Saint-Etienne-de-Brillouet,85209,-1.0128,46.5096,409,107,302,6,8,288,LE PEN,72,
Bouilhonnac,11043,2.4444,43.2326,173,55,118,5,3,110,MÉLENCHON,27,
Grigny,62388,2.0597,50.3855,205,62,143,1,4,138,MÉLENCHON,50,
Senlecques,62789,1.937,50.649,190,52,138,4,2,132,MÉLENCHON,46,
Jablines,77234,2.7621,48.9159,525,143,382,16,4,362,MACRON,83,
Hattmatt,67185,7.43,48.7881,547,175,372,6,7,359,MÉLENCHON,85,
Boyer,42025,4.2153,46.0965,150,43,107,3,2,102,MACRON,21,
Castéra-Lou,65133,0.1578,43.3231,167,54,113,4,3,106,MACRON,29,
Girolles,45156,2.723,48.0725,427,124,303,8,8,287,MACRON,71,
Théville,50596,-1.4196,49.6516,254,79,175,5,2,168,MACRON,41,
Saint-Jouin-de-Blavou,61411,0.4798,48.4494,221,70,151,3,3,145,MACRON,29,
Seur,41246,1.3357,47.509,406,120,286,8,7,271,MACRON,60,
Moncel-lès-Lunéville,54373,6.5511,48.5597,411,117,294,13,3,278,MÉLENCHON,73,
Villefranche-de-Conflent,66223,2.3657,42.593,182,49,133,2,2,129,MÉLENCHON,42,
Herbinghen,62432,1.8981,50.7638,294,91,203,2,5,196,MÉLENCHON,68,
Serverette,48188,3.3908,44.7028,193,65,128,3,2,123,MACRON,31,
Saint-Jean-le-Vieux,38404,5.8795,45.2095,230,76,154,7,2,145,MACRON,38,
Vacognes-Neuilly,14721,-0.5326,49.0848,440,149,291,5,7,279,MACRON,69,
Lescure-Jaoul,12128,2.1501,44.2282,214,71,143,1,2,140,MACRON,31,
Saint-Laurent-des-Bois,41219,1.4687,47.8683,248,74,174,8,3,163,MACRON,35,
Lutilhous,65294,0.3261,43.132,168,46,122,2,4,116,MACRON,26,
Chalandry-Elaire,08096,4.7603,49.71,514,153,361,11,9,341,MÉLENCHON,103,
Charsonville,45081,1.5736,47.9263,431,141,290,6,7,277,MACRON,65,
Cormatin,71145,4.6992,46.5348,376,98,278,6,3,269,MÉLENCHON,62,
Sarrey,52461,5.4243,48.003,274,91,183,9,3,171,MÉLENCHON,48,
Allèves,74004,6.0825,45.7557,297,95,202,5,6,191,LE PEN,44,
Belrupt-en-Verdunois,55045,5.4467,49.1477,420,124,296,3,7,286,MÉLENCHON,81,
Villars-les-Bois,17470,-0.4348,45.7947,228,63,165,6,4,155,MÉLENCHON,36,
La Neuville-sur-Essonne,45225,2.3758,48.1814,286,93,193,6,5,182,MÉLENCHON,41,
Villedieu-le-Château,41279,0.6408,47.7112,336,91,245,11,3,231,MACRON,53,
Schoenau,67453,7.6438,48.2274,485,132,353,15,7,331,MÉLENCHON,77,
Mondeville,91412,2.4221,48.4902,561,153,408,12,6,390,MACRON,90,
Sailly-Laurette,80693,2.614,49.9184,241,74,167,3,4,160,MÉLENCHON,48,
Chevagny-les-Chevrières,71126,4.7723,46.3342,490,159,331,9,9,313,MACRON,73,
Saint-André-le-Bouchoux,01335,5.0801,46.1136,266,75,191,6,5,180,MÉLENCHON,49,
Vicq-sur-Gartempe,86288,0.8428,46.7286,540,180,360,16,4,340,MACRON,76,
Saint-Martin-sous-Montaigu,71459,4.7102,46.8122,308,94,214,11,5,198,MÉLENCHON,52,
Vieux-lès-Asfeld,08473,4.0982,49.4526,217,59,158,8,5,145,MÉLENCHON,50,
Couloumé-Mondebat,32109,0.116,43.6336,162,44,118,5,2,111,PÉCRESSE,21,
Villefrancoeur,41281,1.2027,47.698,325,86,239,8,7,224,MACRON,48,
Putot-en-Auge,14524,-0.0618,49.2102,231,66,165,5,5,155,MACRON,36,
Montgesoye,25400,6.1907,47.0915,341,92,249,3,6,240,MÉLENCHON,60,
Sainte-Radegonde,33468,0.03,44.803,344,91,253,3,6,244,MACRON,59,
Thanvillé,67490,7.3504,48.3269,526,151,375,9,9,357,MÉLENCHON,82,
Grostenquin,57262,6.7407,48.9878,528,144,384,12,10,362,MÉLENCHON,97,
Saint-Quirin,57623,7.1015,48.5907,541,179,362,8,8,346,MÉLENCHON,86,
Druye,37099,0.5335,47.298,729,227,502,19,14,469,MACRON,110,
Saint-Maulvis,80709,1.8264,49.9031,193,65,128,5,3,120,MÉLENCHON,35,
Yzosse,40334,-1.0158,43.722,300,80,220,9,5,206,MACRON,43,
Laymont,32206,0.9967,43.4221,188,64,124,4,4,116,MÉLENCHON,26,
Maraye-en-Othe,10222,3.8656,48.1592,357,119,238,8,3,227,MÉLENCHON,59,
Ver,50626,-1.3915,48.8947,260,69,191,2,6,183,MÉLENCHON,41,
Sainte-Olive,01382,4.9339,46.0149,240,80,160,3,4,153,MÉLENCHON,40,
Troisfontaines-la-Ville,52497,5.0264,48.5322,332,101,231,8,6,217,MÉLENCHON,53,
Lixing-lès-Rouhling,57408,6.9901,49.1514,683,215,468,9,11,448,MÉLENCHON,113,
Albignac,19003,1.6782,45.146,227,64,163,7,3,153,MACRON,33,
Luyères,10210,4.1954,48.3812,373,121,252,7,6,239,MÉLENCHON,78,
Brossac,16066,-0.053,45.3218,346,111,235,5,3,227,MACRON,47,
Bayonvillers,80058,2.6266,49.866,269,86,183,4,4,175,MÉLENCHON,44,
Agel,34004,2.8528,43.3496,177,60,117,5,2,110,MACRON,26,
La Chabanne,03050,3.7519,46.0259,182,61,121,1,2,118,MACRON,30,
Aubiac,33017,-0.2472,44.4734,249,78,171,3,4,164,MACRON,39,
Beauvoir,60058,2.3261,49.6024,203,59,144,4,3,137,MÉLENCHON,33,
Larroque-sur-l'Osse,32197,0.2846,43.9763,201,57,144,5,4,135,LE PEN,27,
Buzancy,08089,4.9727,49.4171,245,78,167,5,4,158,MÉLENCHON,42,
Le Boisle,80109,1.9725,50.273,272,72,200,3,3,194,MÉLENCHON,56,
Boismé,79038,-0.4299,46.7786,819,245,574,17,14,543,MACRON,127,
Serralongue,66194,2.5585,42.3812,179,56,123,5,3,115,MÉLENCHON,38,
Saint-Pierre,67429,7.4627,48.3837,455,127,328,11,4,313,MACRON,71,
Sarrewerden,67435,7.0649,48.9086,729,226,503,17,10,476,MÉLENCHON,106,
Saint-Martin-du-Limet,53240,-1.0264,47.811,373,117,256,4,4,248,LE PEN,62,
Bertrancourt,80095,2.565,50.1009,160,47,113,3,3,107,MÉLENCHON,27,
Lalanne-Arqué,32185,0.6366,43.3267,122,36,86,1,2,83,MACRON,17,
Amy,60011,2.8317,49.6386,275,86,189,9,5,175,MÉLENCHON,56,
Lagraulet-du-Gers,32180,0.1953,43.8879,395,122,273,9,3,261,MACRON,57,
Niederentzen,68234,7.3889,47.9479,505,169,336,6,5,325,MÉLENCHON,90,
Le Quartier,63293,2.7637,46.1238,184,55,129,6,4,119,MACRON,29,
Cognocoli-Monticchi,2A091,8.8734,41.8009,237,71,166,6,3,157,LE PEN,47,
Pierrecourt,76500,1.6403,49.8887,358,101,257,9,6,242,PÉCRESSE,54,
Saint-Barthélemy-de-Bussière,24381,0.7484,45.6424,199,54,145,2,2,141,PÉCRESSE,29,
Zalana,2B356,9.3796,42.2548,196,59,137,6,4,127,MÉLENCHON,37,
Aubigny-en-Plaine,21031,5.1634,47.1295,370,115,255,10,5,240,MÉLENCHON,55,
Brimont,51088,4.0349,49.3334,323,108,215,5,5,205,MÉLENCHON,59,
Saint-Vert,43226,3.5449,45.3749,100,29,71,1,1,69,MACRON,20,
La Vernaz,74295,6.5945,46.3097,227,59,168,8,3,157,LE PEN,37,
Faucon,84045,5.1401,44.2573,364,115,249,9,7,233,MÉLENCHON,72,
Flayat,23081,2.3846,45.7805,297,91,206,6,5,195,MACRON,44,
Rouvres-les-Bois,36175,1.6632,47.079,270,73,197,9,3,185,MÉLENCHON,40,
Argenvières,18012,2.9915,47.1396,337,101,236,4,4,228,MÉLENCHON,59,
Amfroipret,59006,3.7346,50.2784,182,54,128,4,2,122,MÉLENCHON,27,
Rochegude,30218,4.2786,44.2437,193,60,133,6,4,123,MÉLENCHON,36,
Fontains,77190,3.008,48.5245,208,63,145,7,2,136,MÉLENCHON,31,
Douville-en-Auge,14227,-0.0203,49.2619,194,54,140,6,4,130,LE PEN,29,
Regny,02636,3.4192,49.8323,156,46,110,2,1,107,MÉLENCHON,31,
Dompierre-sur-Chalaronne,01146,4.9005,46.1448,299,91,208,4,4,200,LE PEN,42,
Idaux-Mendy,64268,-0.926,43.1722,225,66,159,3,2,154,MACRON,45,
Verdilly,02781,3.4121,49.0741,358,107,251,3,6,242,MÉLENCHON,83,
Champs,02159,3.2585,49.5401,251,66,185,2,4,179,MÉLENCHON,60,
Vitry-la-Ville,51648,4.4488,48.8412,311,85,226,4,4,218,MÉLENCHON,54,
Buxières-sous-Montaigut,63062,2.8399,46.2032,179,48,131,4,3,124,PÉCRESSE,27,
Musièges,74195,5.9527,46.0145,271,79,192,2,4,186,MACRON,45,
Alexain,53002,-0.7446,48.2332,372,125,247,5,7,235,MACRON,63,
Jâlons,51303,4.1814,49.0098,388,106,282,6,6,270,MÉLENCHON,77,
Arcis-le-Ponsart,51014,3.6886,49.2202,267,85,182,4,2,176,MÉLENCHON,50,
Neuvillers-sur-Fave,88326,7.0351,48.2843,282,76,206,10,6,190,MÉLENCHON,46,
Piquecos,82140,1.318,44.1056,331,88,243,11,5,227,MÉLENCHON,50,
Canapville,14131,0.1328,49.3163,181,47,134,4,3,127,MACRON,32,
Larodde,63190,2.5565,45.5244,281,74,207,9,5,193,PÉCRESSE,45,
Selles,51529,4.2815,49.2983,328,101,227,3,4,220,MÉLENCHON,55,
Moux-en-Morvan,58185,4.1259,47.1697,497,151,346,17,4,325,MÉLENCHON,78,
Arue,40014,-0.3522,44.0475,295,93,202,8,4,190,MACRON,37,
Venouse,89437,3.6931,47.9007,286,75,211,5,5,201,MÉLENCHON,61,
Nizy-le-Comte,02553,4.0438,49.5722,161,53,108,2,3,103,MÉLENCHON,32,
Viry,39579,5.7375,46.3017,728,212,516,21,10,485,MACRON,108,
Myennes,58187,2.9494,47.4578,376,122,254,10,4,240,MÉLENCHON,57,
Turquant,49358,0.0206,47.2096,419,138,281,3,8,270,MACRON,71,
Aubérive,51019,4.4206,49.2021,187,56,131,5,4,122,MÉLENCHON,38,
Cayriech,82040,1.6071,44.2153,256,70,186,6,4,176,MÉLENCHON,37,
Vaour,81309,1.8036,44.0692,335,106,229,3,6,220,MACRON,53,
Savères,31538,1.1069,43.3786,181,50,131,4,2,125,MACRON,35,
Saint-Cézert,31473,1.1919,43.783,315,91,224,3,5,216,MACRON,51,
Feusines,36073,2.1064,46.5003,156,49,107,4,2,101,MÉLENCHON,21,
Neuville,63252,3.4444,45.7496,303,99,204,6,3,195,MACRON,45,
La Malmaison,02454,3.9916,49.524,315,100,215,6,6,203,MÉLENCHON,65,
Crécy-au-Mont,02236,3.319,49.4879,251,83,168,3,4,161,MÉLENCHON,58,
Marson,51354,4.5447,48.9281,224,70,154,3,4,147,MÉLENCHON,42,
Saint-Georges-de-Gréhaigne,35270,-1.551,48.5729,293,84,209,8,6,195,MACRON,52,
Espirat,63154,3.3346,45.7527,326,86,240,4,6,230,MACRON,61,
Frugières-le-Pin,43100,3.4998,45.27,151,46,105,5,2,98,MÉLENCHON,27,
Sens-Beaujeu,18249,2.6834,47.3353,312,92,220,8,5,207,MÉLENCHON,51,
Saint-Martin-Sainte-Catherine,23217,1.5574,45.9377,289,94,195,10,3,182,MÉLENCHON,39,
Lées-Athas,64330,-0.6504,42.9678,255,85,170,2,4,164,MACRON,46,
Heutrégiville,51293,4.2653,49.3206,330,87,243,5,6,232,MÉLENCHON,69,
Soudron,51556,4.187,48.8301,229,77,152,5,2,145,MÉLENCHON,39,
Sommeron,02725,3.9514,49.9549,124,38,86,2,2,82,MÉLENCHON,30,
Cier-de-Rivière,31143,0.6286,43.0615,232,61,171,3,3,165,MACRON,42,
Retzwiller,68268,7.0847,47.631,486,148,338,6,5,327,MÉLENCHON,87,
Juvigny,74145,6.2909,46.2164,482,151,331,6,6,319,LE PEN,74,
Santranges,18243,2.7558,47.5079,356,113,243,3,5,235,MÉLENCHON,55,
Hary,02373,3.9079,49.8055,183,53,130,4,3,123,MÉLENCHON,41,
Lacoste,84058,5.2707,43.8299,303,98,205,6,5,194,MÉLENCHON,55,
Bouchamps-lès-Craon,53035,-0.9859,47.8034,387,109,278,6,6,266,MACRON,70,
Chilhac,43070,3.4409,45.1571,183,54,129,6,2,121,MACRON,26,
Longpont,02438,3.2215,49.2777,187,61,126,3,2,121,MÉLENCHON,47,
Sauveterre-Saint-Denis,47293,0.6992,44.1467,330,93,237,2,3,232,MÉLENCHON,57,
Saulzais-le-Potier,18245,2.497,46.597,318,88,230,6,3,221,MÉLENCHON,55,
Monieux,84079,5.3439,44.0603,259,84,175,4,4,167,MÉLENCHON,43,
Vauxrezis,02767,3.276,49.4151,282,84,198,3,5,190,MÉLENCHON,65,
Grignols,24205,0.5323,45.0786,477,127,350,15,5,330,MACRON,74,
Apchat,63007,3.1468,45.3713,168,55,113,4,2,107,MACRON,33,
Bois-de-la-Pierre,31071,1.166,43.3399,295,99,196,4,6,186,PÉCRESSE,44,
Dercy,02261,3.6847,49.7078,287,93,194,9,3,182,MÉLENCHON,55,
Mayac,24262,0.9508,45.279,263,84,179,6,4,169,MÉLENCHON,39,
Cabanès,12041,2.2929,44.1906,245,76,169,6,2,161,MACRON,39,
Saint-Maclou-de-Folleville,76602,1.0922,49.676,465,153,312,14,9,289,MÉLENCHON,68,
Saint-Victor-d'Epine,27609,0.6013,49.2108,258,84,174,5,4,165,MÉLENCHON,48,
Lantenay,01206,5.5412,46.056,209,59,150,3,2,145,MACRON,35,
Montereau-sur-le-Jard,77306,2.6693,48.6019,442,124,318,13,8,297,MÉLENCHON,66,
Laveissenet,15100,2.8918,45.0804,116,34,82,2,2,78,LE PEN,21,
Irreville,27353,1.2008,49.0984,345,113,232,10,5,217,MÉLENCHON,59,
Epeugney,25220,6.0193,47.1283,418,124,294,13,7,274,MÉLENCHON,67,
Boissets,78076,1.5877,48.8592,234,74,160,6,4,150,LE PEN,40,
Resson,55426,5.2311,48.7718,328,94,234,11,4,219,MÉLENCHON,76,
Réauville,26261,4.8424,44.4549,336,90,246,7,7,232,MÉLENCHON,48,
Lescun,64336,-0.6623,42.9254,235,76,159,4,2,153,MACRON,43,
Humières,62468,2.2055,50.3829,179,48,131,5,3,123,MÉLENCHON,36,
Chassignolles,43064,3.4859,45.3942,101,30,71,1,2,68,MÉLENCHON,19,
Avolsheim,67016,7.4948,48.5613,614,190,424,18,8,398,MÉLENCHON,99,
Géronce,64241,-0.7111,43.219,423,113,310,5,6,299,MACRON,67,
Poggio-di-Nazza,2B236,9.3081,42.0471,260,81,179,6,2,171,MÉLENCHON,49,
Béthancourt-en-Valois,60066,2.8805,49.2833,173,45,128,5,1,122,MÉLENCHON,42,
La Sauvetat-du-Dropt,47290,0.3337,44.6482,395,130,265,6,6,253,MÉLENCHON,61,
Gerbécourt-et-Haplemont,54221,6.1556,48.4879,211,66,145,2,2,141,MÉLENCHON,28,
Novillers,60469,2.2214,49.2731,272,77,195,2,4,189,MÉLENCHON,56,
Lanarce,07130,3.9963,44.7216,197,60,137,6,4,127,PÉCRESSE,29,
Cachy,80159,2.4797,49.8586,221,71,150,6,4,140,MÉLENCHON,34,
Pressignac-Vicq,24338,0.7228,44.8946,338,100,238,3,6,229,MÉLENCHON,50,
Sainte-Anne-sur-Vilaine,35249,-1.8019,47.7352,742,245,497,18,6,473,MACRON,140,
Rahay,72250,0.8087,47.9608,134,37,97,1,1,95,LE PEN,32,
Saudoy,51526,3.6984,48.6823,274,85,189,2,3,184,LE PEN,43,
Rusio,2B264,9.2593,42.3512,87,27,60,1,1,58,MÉLENCHON,21,
Chamblanc,21131,5.17,47.0242,362,106,256,12,3,241,MACRON,57,
Helstroff,57312,6.4821,49.1546,372,119,253,7,5,241,MÉLENCHON,57,
La Madeleine-Bouvet,61241,0.8953,48.4677,273,92,181,4,4,173,MÉLENCHON,42,
Fessenheim-le-Bas,67138,7.5476,48.6314,447,136,311,11,5,295,MÉLENCHON,71,
La Genête,71213,5.0466,46.5507,469,140,329,5,5,319,MÉLENCHON,77,
Mérignac,16216,-0.0695,45.6954,594,156,438,9,10,419,MACRON,99,
Rothois,60550,1.988,49.598,172,46,126,4,3,119,MÉLENCHON,39,
Saint-Germain-des-Essourts,76581,1.3142,49.5383,321,99,222,9,5,208,MACRON,46,
Thurageau,86271,0.2731,46.7793,595,199,396,17,4,375,MACRON,95,
Vasselin,38525,5.4476,45.6277,340,105,235,7,5,223,MACRON,52,
Courtomer,77138,2.8954,48.6586,420,126,294,10,7,277,MACRON,65,
Magnières,54331,6.5664,48.4422,228,71,157,5,4,148,MÉLENCHON,37,
Tasque,32440,0.0164,43.6358,189,63,126,5,3,118,MACRON,30,
Saint-Araille,31469,1.0005,43.3529,123,37,86,1,2,83,MACRON,25,
Avenay,14034,-0.462,49.101,415,118,297,12,8,277,MACRON,66,
Sainte-Colombe,33390,-0.0626,44.879,342,90,252,6,5,241,MACRON,52,
Cormenon,41060,0.9028,47.9657,452,152,300,13,9,278,MÉLENCHON,67,
Lourdoueix-Saint-Pierre,23112,1.8191,46.3894,613,168,445,19,12,414,MACRON,92,
Saint-Amand,23180,2.2051,45.9731,386,130,256,8,6,242,MACRON,54,
Joucas,84057,5.2534,43.9281,290,86,204,3,6,195,MÉLENCHON,59,
